,1,2,3,4,5,6,7,8,9,10
20121113,-0.615719149,0.012833496,0.054810249,0.088668506,0.071657318,0.063342075,0.03779037,0.135895494,0.032001332,0.118720309
20121114,-0.616232493,0.013923324,0.054758373,0.090715654,0.070826237,0.062394814,0.037877494,0.135373255,0.032965181,0.117398161
20121115,-0.61612586,0.013641145,0.055616076,0.090311285,0.070920216,0.06239557,0.038105006,0.135536388,0.032731463,0.116868713
20121116,-0.613077577,0.013285822,0.056008542,0.092470459,0.069901336,0.061356804,0.036150461,0.135216722,0.03237866,0.116308772
20121119,-0.613334543,0.01109095,0.055597775,0.093527338,0.069504741,0.06385843,0.034903673,0.136008223,0.032481622,0.116361792
20121120,-0.61437254,0.011010742,0.056038503,0.093597715,0.070190472,0.062951319,0.035084671,0.135014987,0.032826796,0.117657335
20121121,-0.61649521,0.010574524,0.05570304,0.095534102,0.070385208,0.063602131,0.036622762,0.135116569,0.033959324,0.11499755
20121122,-0.619088049,0.008569976,0.05455358,0.096388162,0.070633923,0.063820222,0.038260874,0.134825976,0.035892558,0.116142778
20121123,-0.623325944,0.006836952,0.054302269,0.096196679,0.070044535,0.064224856,0.041011624,0.13708148,0.037662877,0.115964672
20121126,-0.62037533,0.007203736,0.056938763,0.100191809,0.070509516,0.065426157,0.04107698,0.133707312,0.035533509,0.109787551
20121127,-0.61964308,0.008202767,0.058925394,0.099053076,0.070106296,0.064939536,0.040800379,0.133554964,0.036027983,0.108032685
20121128,-0.624802286,0.005951731,0.059443084,0.100551427,0.072271136,0.066319972,0.040435108,0.135109776,0.037507543,0.107212507
20121129,-0.625962929,0.006252768,0.059042595,0.101739668,0.073349355,0.064240013,0.039235163,0.134889971,0.037615751,0.109597644
20121130,-0.631002075,0.007553582,0.061733211,0.10413493,0.071835238,0.064112184,0.039986691,0.135465208,0.038202015,0.107979016
20121203,-0.631575831,0.007948038,0.061214028,0.105519635,0.071847446,0.06335243,0.038745046,0.135682582,0.039793259,0.107473366
20121204,-0.629192018,0.007325288,0.061481162,0.10532216,0.073285608,0.063719573,0.037560887,0.134551598,0.03793979,0.108005953
20121205,-0.627406807,0.006745101,0.062566313,0.103935163,0.073939422,0.064246324,0.03936499,0.13307681,0.038110265,0.105422417
20121206,-0.623740789,0.00682338,0.063246232,0.103957605,0.072328119,0.061508669,0.038711185,0.132483205,0.03890509,0.105777303
20121207,-0.621797026,0.008211474,0.063140651,0.100997824,0.071481596,0.063271229,0.037625173,0.131870845,0.037525433,0.1076728
20121210,-0.622788363,0.007676247,0.063573584,0.102098348,0.071016708,0.063746768,0.036698309,0.132716282,0.037344648,0.107917469
20121211,-0.623351618,0.009927575,0.063240908,0.103835818,0.07060439,0.064233282,0.036137144,0.132195602,0.036561125,0.106615773
20121212,-0.625078503,0.010240415,0.063927293,0.103886244,0.071190431,0.06478536,0.036041062,0.13312643,0.036331614,0.105549654
20121213,-0.626685064,0.00905598,0.064572058,0.106232911,0.072434709,0.067163601,0.036036217,0.132883809,0.03572762,0.102578158
20121214,-0.628162124,0.007929829,0.067522074,0.106072272,0.074037479,0.066744169,0.035528582,0.132388269,0.034797546,0.103141903
20121217,-0.631435149,0.008264391,0.066091437,0.106720027,0.0740725,0.068189487,0.03729447,0.132269661,0.035482004,0.103051172
20121218,-0.633283563,0.007354512,0.067605738,0.107560116,0.074288005,0.069342717,0.038766562,0.131519496,0.034753137,0.102093282
20121219,-0.636459918,0.008405679,0.068455061,0.107334473,0.074219874,0.069625687,0.040970625,0.131707756,0.034331239,0.101409523
20121220,-0.63960782,0.007285795,0.068742594,0.106412763,0.075514987,0.069565638,0.039387901,0.136584619,0.034811607,0.101301917
20121221,-0.640989868,0.009401364,0.066535791,0.106020387,0.075456555,0.069225869,0.03963366,0.137913969,0.035494564,0.10130771
20121224,-0.640750586,0.012648574,0.065413749,0.106213895,0.073302481,0.069115415,0.038438535,0.137889487,0.035333032,0.102395417
20121225,-0.643234685,0.01136099,0.067777448,0.107919998,0.073099677,0.068236359,0.037538343,0.13916301,0.035372603,0.102766258
20121226,-0.644316736,0.011810438,0.070086546,0.109553542,0.073697441,0.068563124,0.038036136,0.138542035,0.034422242,0.099605232
20121227,-0.648387289,0.011472171,0.069681639,0.111578144,0.073189876,0.067980858,0.038819851,0.138804888,0.036897873,0.099961988
20121228,-0.648066068,0.010124895,0.07139841,0.11212185,0.073251784,0.069762354,0.039197779,0.136816909,0.036384215,0.099007871
20121231,-0.649236648,0.007823663,0.070707402,0.112465012,0.074088142,0.070019921,0.039697627,0.138310422,0.035304631,0.100819828
20130104,-0.64872256,0.007907267,0.071377074,0.114438226,0.073313274,0.070759735,0.040100117,0.139985073,0.03387436,0.096967435
20130107,-0.653262892,0.005365913,0.071363631,0.115467325,0.075871822,0.072868306,0.041567017,0.141464465,0.036463767,0.092830646
20130108,-0.653219958,0.004284793,0.071516722,0.114566303,0.076324387,0.073812636,0.041582448,0.140441518,0.037147439,0.093543711
20130109,-0.644026449,0.006419253,0.071674882,0.11210655,0.072926701,0.071013082,0.038112167,0.138235455,0.03344355,0.100094809
20130110,-0.64395973,0.005267542,0.071984949,0.11086389,0.070426403,0.070470029,0.037637718,0.139468938,0.034093232,0.103747031
20130111,-0.646208756,0.004489057,0.071696827,0.111248727,0.068737407,0.072314855,0.03819179,0.141869373,0.036966177,0.100694544
20130114,-0.647266541,0.005035457,0.072151593,0.110429514,0.070846944,0.073849001,0.039360079,0.143096345,0.036788246,0.095709363
20130115,-0.652910197,0.007093144,0.073230417,0.112417421,0.072163479,0.074101666,0.041446119,0.141592885,0.035788707,0.095076359
20130116,-0.659299937,0.005501294,0.073449378,0.113817304,0.074907688,0.075746894,0.042594417,0.143651653,0.03640768,0.093223628
20130117,-0.661018502,0.006847285,0.074280171,0.116022186,0.075139985,0.075506277,0.042572996,0.141607223,0.037370979,0.091671401
20130118,-0.658399712,0.007450519,0.072893506,0.116246712,0.073888477,0.075184852,0.041727909,0.143248608,0.036250328,0.091508801
20130121,-0.660327374,0.005243549,0.071385752,0.116104221,0.07122846,0.078723643,0.043359246,0.14271913,0.034724083,0.09683929
20130122,-0.662466529,0.00556985,0.07072654,0.116320571,0.074127099,0.078229108,0.042961934,0.142256491,0.035156324,0.097118613
20130123,-0.664289145,0.001811838,0.0691807,0.117729837,0.075651708,0.079633388,0.042559356,0.142785332,0.034871271,0.100065713
20130124,-0.668645294,0.003108934,0.070099799,0.117491488,0.075617851,0.080059325,0.044384731,0.143049688,0.035113403,0.099720074
20130125,-0.669416394,0.003741121,0.070045765,0.117722182,0.075045296,0.078995659,0.04397024,0.143398119,0.036922558,0.099575455
20130128,-0.671565035,0.001733929,0.073713436,0.116871739,0.074563465,0.08022822,0.044223035,0.145377957,0.035812254,0.099041001
20130129,-0.674864453,-0.000510944,0.075142519,0.113840216,0.075213894,0.07931903,0.043383372,0.147477669,0.038835277,0.102163421
20130130,-0.676760419,-0.001406236,0.073772699,0.113193828,0.074741039,0.079809268,0.042953248,0.148802713,0.040427328,0.104466533
20130131,-0.679075864,-0.00374782,0.074448983,0.113703471,0.07534753,0.079793254,0.043784155,0.150065142,0.04192882,0.10375233
20130201,-0.681654244,-0.006513559,0.073601859,0.115556052,0.075982436,0.080688513,0.045506631,0.151005228,0.043453265,0.102373819
20130204,-0.681878367,-0.006515882,0.073831071,0.115497507,0.074814209,0.081432872,0.045906758,0.151299034,0.042814245,0.102798552
20130205,-0.684056656,-0.009330131,0.074295779,0.115428041,0.073089338,0.08169578,0.045494022,0.15237004,0.044672888,0.106340899
20130206,-0.684442787,-0.011889177,0.073063998,0.115744193,0.074359306,0.081485109,0.047017621,0.153492634,0.044266224,0.10690288
20130207,-0.683266052,-0.011922951,0.072900827,0.114384883,0.072423269,0.081675465,0.047233557,0.152064164,0.043450818,0.11105602
20130208,-0.681603639,-0.014005698,0.072182381,0.114381881,0.06999731,0.082713808,0.04977147,0.153761361,0.041463624,0.111337501
20130218,-0.684445254,-0.014053674,0.073703294,0.113963518,0.069186732,0.080053981,0.049834774,0.153561045,0.044092651,0.114102932
20130219,-0.685521797,-0.014968813,0.070593307,0.11709999,0.067124815,0.081189759,0.051683701,0.155323643,0.043925204,0.113550193
20130220,-0.685355865,-0.015806075,0.071575082,0.116722874,0.068249369,0.081303174,0.051617626,0.155331446,0.044238284,0.112124086
20130221,-0.686262449,-0.016209937,0.074673753,0.114941972,0.067064818,0.079300567,0.04986378,0.157122651,0.045584876,0.11391997
20130222,-0.686119317,-0.01542824,0.07439002,0.114368708,0.06837877,0.077015014,0.052507838,0.155589946,0.046104283,0.113192978
20130225,-0.685224156,-0.015092247,0.075061737,0.113834544,0.068245013,0.073814388,0.052413239,0.156713177,0.045132857,0.115101448
20130226,-0.683914362,-0.012705751,0.076168449,0.11303537,0.066209188,0.075972679,0.052189002,0.156822728,0.044890476,0.111332221
20130227,-0.679076982,-0.008962639,0.076610182,0.111588429,0.06787355,0.074001071,0.050592708,0.15371767,0.042411052,0.111244957
20130228,-0.675564407,-0.004591033,0.080824662,0.11344348,0.070280869,0.071858887,0.046057051,0.150103342,0.035481525,0.112105624
20130301,-0.67502829,-0.005190129,0.081011133,0.114780247,0.070401256,0.072966625,0.044359667,0.14928617,0.033198666,0.114214654
20130304,-0.67757277,-0.007110344,0.08424183,0.115531495,0.071482861,0.072938335,0.043692829,0.150089094,0.031508138,0.115198531
20130305,-0.68342848,-0.009788635,0.084603074,0.119692856,0.06993457,0.074832588,0.044719855,0.15207027,0.032343831,0.115020073
20130306,-0.687249709,-0.00935822,0.088021216,0.120523635,0.070062585,0.07410041,0.045169549,0.1526852,0.032592523,0.113452812
20130307,-0.686568223,-0.010125594,0.088307538,0.117672619,0.073082075,0.073206547,0.045768863,0.153112639,0.034819322,0.110724214
20130308,-0.68639753,-0.009471398,0.085146942,0.118793398,0.07216828,0.073661954,0.046090347,0.153122247,0.037311162,0.109574597
20130311,-0.683220509,-0.007585893,0.087032216,0.118987682,0.071208342,0.072876266,0.047375064,0.15220653,0.034100575,0.107019726
20130312,-0.678882918,-0.007413997,0.08436616,0.121060818,0.072351712,0.071778793,0.044540893,0.151106035,0.034235742,0.106856761
20130313,-0.680366054,-0.007376784,0.083583415,0.120882577,0.073575858,0.071312418,0.045828295,0.15242477,0.033657164,0.10647834
20130314,-0.683158962,-0.010337282,0.082029393,0.120398592,0.074678674,0.073641536,0.048235561,0.154292487,0.035034045,0.105185956
20130315,-0.686474206,-0.009140502,0.083322791,0.11858168,0.076267214,0.076024996,0.049003461,0.155188474,0.034720123,0.102505969
20130318,-0.68428069,-0.009814388,0.085408581,0.12139131,0.076397465,0.074636494,0.047150458,0.154950111,0.033922404,0.100238257
20130319,-0.679743974,-0.009972365,0.085448791,0.121967185,0.078749605,0.072884423,0.045058754,0.152712756,0.032653133,0.100241691
20130320,-0.675098473,-0.008436319,0.084555613,0.122443295,0.073065337,0.072998859,0.043993595,0.152790288,0.031974516,0.101713289
20130321,-0.678322607,-0.007465316,0.084796649,0.121985651,0.073079177,0.073204041,0.044995198,0.15309526,0.032720783,0.101911165
20130322,-0.67508099,-0.006685619,0.084283059,0.120893733,0.071674355,0.074219997,0.044698057,0.152042669,0.03157154,0.102383199
20130325,-0.675704209,-0.008077132,0.08282811,0.118299011,0.070974322,0.075458162,0.04671612,0.152718416,0.033244694,0.103542508
20130326,-0.677703619,-0.009253449,0.082921825,0.115750126,0.070379857,0.075847901,0.048439569,0.154117122,0.035605384,0.103895282
20130327,-0.678175942,-0.009309234,0.081525247,0.114782083,0.070657876,0.075307579,0.04845581,0.153898571,0.039267524,0.103590488
20130328,-0.680378545,-0.007383727,0.080195097,0.115545388,0.071163347,0.073445611,0.046763271,0.153586558,0.044055235,0.103007764
20130329,-0.684747509,-0.00661507,0.079652722,0.11527914,0.072084726,0.075325227,0.039851708,0.156210548,0.047641233,0.105317274
20130401,-0.687685389,-0.009196338,0.078713874,0.113563728,0.072882821,0.073015544,0.040035676,0.154676632,0.052406188,0.111587265
20130402,-0.687106271,-0.003210886,0.075897429,0.111636205,0.071596798,0.072845536,0.040698708,0.152526171,0.051405707,0.113710602
20130403,-0.683825741,-0.001790767,0.077547176,0.113858773,0.071904938,0.071442114,0.041121309,0.153139811,0.048929098,0.107673288
20130408,-0.685994301,-0.003466329,0.074595717,0.114893368,0.073913134,0.07319397,0.044641177,0.155296493,0.049114602,0.10381217
20130409,-0.68914303,-0.004407707,0.074632132,0.115386152,0.073587837,0.071678193,0.046777042,0.157427036,0.050370853,0.103691491
20130410,-0.69109986,-0.006635993,0.075150361,0.114423898,0.075338129,0.072604086,0.045330481,0.160257173,0.051991129,0.102640595
20130411,-0.692659376,-0.007265534,0.075081764,0.112952125,0.075901216,0.072744466,0.044779133,0.160800762,0.052042341,0.105623102
20130412,-0.692332369,-0.007805656,0.076004985,0.113818746,0.078183593,0.071878378,0.043640975,0.161733861,0.052926095,0.101951391
20130415,-0.690114219,-0.007600271,0.076690126,0.114452596,0.076233343,0.070455981,0.044329431,0.161227389,0.052372195,0.101953428
20130416,-0.691896446,-0.010068675,0.078783238,0.117466916,0.076048023,0.070720317,0.043151884,0.160321885,0.054165437,0.10130742
20130417,-0.692091149,-0.008614798,0.07932011,0.117844371,0.077495545,0.070003749,0.045409098,0.161473336,0.052184635,0.096975103
20130418,-0.693439856,-0.005269148,0.079243805,0.118729619,0.073000529,0.066799918,0.047118417,0.160976774,0.053433399,0.099406542
20130419,-0.693350845,-0.004333018,0.079455342,0.118002642,0.072897821,0.064097398,0.046449812,0.160503783,0.051986068,0.104290996
20130422,-0.697334527,-0.004841781,0.078940869,0.117879433,0.073379697,0.066051333,0.045586399,0.162209159,0.054933651,0.103195768
20130423,-0.699720432,-0.005687272,0.078455486,0.115601297,0.071523826,0.064722535,0.046841237,0.165036885,0.057815451,0.105410987
20130424,-0.70445798,-0.009034449,0.073410107,0.117583341,0.073040493,0.067705929,0.051165498,0.165618181,0.060849072,0.104119808
20130425,-0.705146551,-0.006390642,0.073638425,0.116469265,0.073644102,0.065499625,0.048774488,0.164915698,0.059939503,0.108656087
20130426,-0.704252371,-0.005964765,0.073002085,0.11878509,0.070874695,0.066494374,0.047971417,0.162122627,0.060647703,0.110319145
20130502,-0.70006576,-0.005370634,0.072553697,0.119536483,0.07241359,0.067377975,0.044406506,0.160463429,0.058394313,0.1102904
20130503,-0.699834642,-0.006721408,0.069331615,0.117497057,0.073259068,0.067062759,0.044565206,0.16346023,0.058142297,0.113237817
20130506,-0.700828521,-0.004872259,0.069319868,0.118804,0.071915578,0.066053023,0.045914785,0.163395833,0.058356335,0.111941356
20130507,-0.698986983,-0.005131435,0.070427844,0.117184591,0.069444019,0.065240689,0.044840315,0.160537873,0.060123631,0.116319457
20130508,-0.701601909,-0.008474799,0.066973157,0.118971199,0.074639469,0.068309095,0.046685768,0.16290459,0.056534917,0.115058514
20130509,-0.704212398,-0.006094656,0.067882257,0.119917448,0.073750608,0.068580414,0.048519092,0.163081644,0.054874684,0.113700906
20130510,-0.704137586,-0.0077256,0.068287453,0.11956729,0.075755953,0.06762914,0.049555867,0.161779601,0.056443606,0.112844275
20130513,-0.70515097,-0.006582837,0.070560206,0.120581622,0.075847645,0.06705339,0.048864979,0.160557502,0.055982324,0.112286138
20130514,-0.715200871,-0.006639077,0.072585593,0.124656025,0.075084558,0.064123339,0.046731048,0.164528163,0.058438412,0.115692811
20130515,-0.71862767,-0.010368977,0.074150297,0.125920184,0.077081419,0.064037687,0.047612632,0.164186854,0.057978843,0.118028731
20130516,-0.716399433,-0.010983163,0.076088613,0.121721209,0.075687146,0.063946336,0.044986959,0.165506114,0.060340761,0.119105458
20130517,-0.707153347,-0.011149424,0.075067867,0.122463306,0.076290847,0.060616177,0.041205124,0.161548297,0.058440607,0.122670546
20130520,-0.705264445,-0.010875467,0.080530697,0.12428633,0.07946152,0.061846536,0.03919334,0.159435809,0.056455067,0.114930612
20130521,-0.70903357,-0.009721777,0.080810022,0.124365709,0.080767976,0.062471737,0.040245491,0.158293229,0.05461649,0.117184693
20130522,-0.708039024,-0.005169138,0.08005333,0.12471964,0.078483301,0.062303162,0.039364959,0.157472803,0.051458152,0.119352815
20130523,-0.709947179,-0.004359664,0.082476707,0.123880996,0.076137219,0.060328676,0.039349787,0.158096517,0.054087963,0.119948979
20130524,-0.711026464,-0.003860609,0.085475513,0.1272088,0.07593893,0.063207604,0.041393181,0.159497579,0.054272955,0.107892511
20130527,-0.708369144,-0.002804102,0.088697556,0.128600493,0.076682581,0.065568918,0.040591904,0.154863499,0.053007415,0.103160881
20130528,-0.708378507,-0.000374362,0.084021636,0.128853471,0.076377905,0.063909986,0.038817047,0.154948565,0.055365791,0.106458469
20130529,-0.711712015,-0.000892457,0.084514824,0.13047266,0.077846276,0.066152633,0.040134366,0.148943124,0.056758655,0.107781934
20130530,-0.718821929,-0.004243285,0.084746315,0.130972949,0.079762669,0.06789389,0.042976698,0.151169923,0.054492895,0.111049874
20130531,-0.721037451,-0.001473276,0.083700098,0.131479183,0.080266906,0.069781905,0.042176324,0.151898985,0.055364422,0.107842904
20130603,-0.722410679,0.000339494,0.086604286,0.131510023,0.080391764,0.068733724,0.042369527,0.151505646,0.054241887,0.106714327
20130604,-0.726740981,0.001590087,0.082095348,0.137005964,0.078347543,0.072319759,0.04187125,0.151322193,0.054758849,0.107429989
20130605,-0.728819171,0.001225602,0.083483265,0.135902886,0.077223254,0.070441139,0.043642818,0.148309102,0.055233175,0.113357931
20130606,-0.728055171,0.000472292,0.081793269,0.134958517,0.078888024,0.071214317,0.04238271,0.148290787,0.057511519,0.112543736
20130607,-0.726742664,0.003313954,0.082752497,0.135804706,0.07714861,0.067481674,0.037290199,0.147172552,0.058482297,0.117296176
20130613,-0.723838872,-0.001022303,0.085035909,0.135747219,0.078823609,0.066988914,0.0362943,0.147550227,0.054995249,0.119425747
20130614,-0.729427828,-0.005756781,0.08260456,0.136924498,0.080074306,0.068468084,0.038232808,0.151012042,0.058982913,0.118885397
20130617,-0.724705736,-0.003489779,0.079681998,0.136842059,0.077037917,0.06590806,0.039320966,0.148281074,0.057598346,0.123525096
20130618,-0.726787185,-0.004755923,0.079739768,0.137315844,0.075769736,0.066934106,0.041167418,0.149405302,0.05859793,0.122613003
20130619,-0.73788324,-0.011601913,0.075555126,0.13736972,0.079732381,0.071155116,0.045480444,0.153791051,0.061853547,0.124547768
20130620,-0.730876585,-0.012061452,0.077149264,0.134294644,0.076104509,0.07012041,0.043001469,0.153778634,0.061319506,0.127169601
20130621,-0.730831813,-0.012124304,0.077430175,0.133236228,0.074271258,0.071169925,0.043721917,0.153868191,0.060002585,0.129255837
20130624,-0.726093638,-0.008602236,0.079112019,0.132955433,0.074513981,0.064681422,0.042792128,0.149350507,0.055713324,0.13557706
20130625,-0.72746038,-0.005485202,0.081331284,0.131352556,0.075517876,0.065663501,0.039128607,0.149226298,0.054302688,0.136422772
20130626,-0.738698116,-0.0093408,0.079661228,0.131570521,0.075771549,0.066372395,0.041442499,0.153409335,0.05793767,0.141873721
20130627,-0.740272187,-0.008382912,0.078690111,0.133713561,0.074209443,0.065693759,0.042326553,0.152234739,0.05771769,0.144069243
20130628,-0.7301452,0.000593298,0.080938057,0.132121321,0.072545879,0.06605716,0.038261482,0.147857257,0.053194009,0.138576738
20130701,-0.731028015,0.002321305,0.079945118,0.128647405,0.073581565,0.064374063,0.038115827,0.147609599,0.056822205,0.139610928
20130702,-0.733346435,-3.10E-05,0.081155275,0.127858545,0.075645759,0.063831849,0.038322293,0.148332832,0.060620771,0.137610106
20130703,-0.742552048,-0.003030518,0.082561577,0.128209023,0.079708628,0.068227225,0.043147533,0.151269339,0.061248629,0.131210612
20130704,-0.748953948,-0.006917745,0.074558299,0.129515354,0.080125739,0.0699623,0.043585759,0.155627508,0.065051633,0.137445101
20130705,-0.747930609,-0.005370996,0.078807687,0.128991019,0.081072415,0.069616914,0.042135356,0.155402928,0.065209363,0.132065922
20130708,-0.745556973,-0.003922272,0.082974166,0.128500449,0.080745457,0.071431337,0.038697485,0.152150799,0.064275044,0.130704508
20130709,-0.758736801,-0.00530067,0.082741417,0.129373625,0.082670766,0.072745772,0.041502522,0.157435056,0.070918071,0.126650242
20130710,-0.754520017,-0.003415604,0.081049646,0.128221841,0.080738039,0.070244892,0.04216854,0.156263378,0.070801158,0.128448126
20130711,-0.7531855,-0.002719973,0.081030931,0.129702553,0.079726247,0.071706657,0.039252851,0.154798747,0.071181975,0.128505512
20130712,-0.756463311,-0.002703923,0.08029097,0.130944092,0.078776694,0.073812119,0.039968206,0.15471874,0.07184011,0.128816302
20130715,-0.757219983,-0.001792973,0.08013337,0.130515183,0.078500263,0.071661142,0.040709089,0.151568528,0.07374574,0.132179642
20130716,-0.759227101,0.001645258,0.076430228,0.128222787,0.075134341,0.070510286,0.040749406,0.151175262,0.077959578,0.137399955
20130717,-0.764969418,0.000504108,0.074822375,0.13073411,0.075756248,0.068921616,0.041562109,0.149893887,0.080720734,0.14205423
20130718,-0.765153311,0.003328887,0.077589797,0.129310108,0.074026061,0.068739267,0.044709399,0.148583292,0.078286903,0.140579597
20130719,-0.767276577,0.003239276,0.078319618,0.130121956,0.074861203,0.067836488,0.04511878,0.147980025,0.079087902,0.140711329
20130722,-0.764155534,0.005126402,0.077469413,0.129937009,0.074508648,0.068957033,0.043001559,0.145513098,0.079992815,0.139649556
20130723,-0.771500498,0.001483248,0.079527522,0.134110722,0.075917206,0.07062575,0.047919288,0.147106393,0.081538654,0.133271716
20130724,-0.774028668,-0.001681873,0.079831769,0.135777383,0.075189028,0.070287836,0.050818899,0.150397385,0.084575594,0.128832646
20130725,-0.774277487,0.00145087,0.083520817,0.137451819,0.07738187,0.071371818,0.048692088,0.148545124,0.082438156,0.123424925
